sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;servicio;comidas_rapidas;doce_de_octubre_no1;2;6;9/02/2018;6000000;microempresarial
femenino;comercio;variedades;san_javier_no1;1;13;19/11/2016;6800000;microempresarial
masculino;servicio;fabrica_de;robledo;2;7;9/08/2016;6890000;microempresarial
femenino;servicio;peluqueria;cabecera_san_cristobal;2;60;18/08/2017;4000000;microempresarial
femenino;servicio;peluqueria;aranjuez;2;4;25/07/2018;3500000;microempresarial
femenino;comercio;tienda;la_libertad;2;8;27/06/2016;4000000;microempresarial
femenino;comercio;licorera;buenos_aires;1;9;23/04/2018;3000000;microempresarial
femenino;comercio;tienda;manrique_central_no_2;2;3;30/01/2018;4000000;microempresarial
femenino;servicio;miscelanea;campo_valdes_no_1;3;4;6/07/2016;6000000;microempresarial
masculino;industria;fabrica_de_productos;robledo;1;7;26/10/2016;4000000;microempresarial
femenino;comercio;panaderia;tejelo;3;5;20/02/2018;7800000;microempresarial
femenino;comercio;variedades;doce_de_octubre_no1;2;6;25/01/2019;2000000;microempresarial
femenino;comercio;papeleria;campo_valdes_no_1;3;4;5/04/2018;7800000;microempresarial
masculino;comercio;tienda;enciso;2;8;16/02/2016;6000000;microempresarial
masculino;industria;fabrica_de;enciso;3;8;6/06/2017;5000000;microempresarial
femenino;industria;fabrica_de;boston;3;10;19/04/2017;20000000;microempresarial
femenino;comercio;tienda;villa_niza;2;2;25/04/2018;7000000;microempresarial
femenino;comercio;variedades;robledo;2;7;18/07/2017;7377000;microempresarial
femenino;comercio;variedades;guayabal;3;15;3/02/2017;6890000;microempresarial
femenino;comercio;tienda;cabecera_san_cristobal;1;60;5/02/2018;4000000;microempresarial
masculino;comercio;tienda;el_salvador;2;9;5/06/2017;7000000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_2;3;3;19/05/2017;6000000;microempresarial
femenino;comercio;variedades;aranjuez;2;4;9/05/2017;4000000;microempresarial
femenino;comercio;variedades;llanaditas;2;8;6/02/2018;6000000;microempresarial
femenino;comercio;restaurante;playon_de_los;2;2;6/02/2017;3000000;microempresarial
masculino;comercio;fabrica_de_helados;manrique_central_no_1;3;4;13/12/2018;6500000;microempresarial
masculino;comercio;distribuidora_de;cabecera_san_cristobal;1;60;28/02/2018;7800000;microempresarial
masculino;servicio;taller_de_mecanica;toscana;3;5;26/10/2016;6890000;microempresarial
femenino;comercio;variedades;campo_valdes_no_1;2;4;24/05/2018;7800000;microempresarial
femenino;comercio;variedades;guayabal;3;15;7/03/2018;7000000;microempresarial
femenino;comercio;variedades;santo_domingo_savio;1;1;22/06/2018;7800000;microempresarial
femenino;industria;fabrica_de;calasanz;3;12;16/12/2016;6890000;microempresarial
femenino;servicio;peluqueria;castilla;2;5;4/07/2017;2000000;microempresarial
femenino;servicio;fabrica_de;villatina;1;8;15/07/2016;3000000;microempresarial
femenino;comercio;comidas_rapidas;enciso;2;8;7/03/2018;3000000;microempresarial
masculino;comercio;variedades;alfonso_lopez;3;5;23/05/2017;7000000;microempresarial
femenino;comercio;tienda;granizal;2;1;26/09/2017;7300000;microempresarial
masculino;comercio;tienda;moravia;1;4;26/02/2018;650000;microempresarial
femenino;servicio;comidas_rapidas;moravia;1;4;19/11/2016;1000000;microempresarial
femenino;comercio;tienda;san_javier_no2;2;13;21/02/2019;8200000;microempresarial
femenino;servicio;peluqueria;buenos_aires;2;9;21/03/2017;5000000;microempresarial
femenino;comercio;variedades;el_progreso_no2;1;6;26/09/2017;5000000;microempresarial
masculino;industria;marroquineria;san_javier_no1;3;13;25/02/2016;1800000;microempresarial
masculino;industria;fabrica_de;robledo;3;7;19/10/2017;2000000;microempresarial
femenino;servicio;fabrica_de_ceramica;doce_de_octubre_no1;2;6;17/08/2016;6000000;microempresarial
femenino;comercio;fabrica_de;popular;2;1;17/01/2017;7300000;microempresarial
femenino;comercio;variedades;cabecera_san_antonio;2;80;14/08/2018;7800000;microempresarial
femenino;industria;fabrica_de_velas;aranjuez;3;4;20/05/2016;1500000;microempresarial
masculino;industria;fabrica_de;manrique_central_no_1;2;4;12/10/2017;6000000;microempresarial
femenino;industria;fabrica_de;castilla;2;5;17/05/2016;5000000;microempresarial
masculino;comercio;granero;santa_cruz;1;2;22/05/2017;7377000;microempresarial
femenino;industria;fabrica_de;la_francia;2;2;4/07/2018;7800000;microempresarial
masculino;comercio;variedades;cabecera_san_antonio;3;80;27/07/2017;4000000;microempresarial
masculino;comercio;fabrica_de;manrique_oriental;3;3;18/04/2018;7800000;microempresarial
femenino;comercio;almacen_de_ropa_en;buenos_aires;3;9;17/11/2017;7377000;microempresarial
femenino;comercio;variedades;boston;3;10;1/02/2017;7370000;microempresarial
masculino;comercio;tienda;trinidad;3;15;3/11/2017;4000000;microempresarial
femenino;comercio;tienda;enciso;1;8;26/04/2016;6500000;microempresarial
femenino;comercio;tienda_naturista;santo_domingo_savio;1;1;6/11/2018;7000000;microempresarial
femenino;comercio;comidas_rapidas;doce_de_octubre_no1;1;6;27/10/2017;7370000;microempresarial
femenino;comercio;tienda;villa_hermosa;3;8;21/08/2018;4000000;microempresarial
femenino;servicio;peluqueria;guayabal;3;15;28/07/2017;7000000;microempresarial
masculino;servicio;barberia;miranda;2;4;18/10/2018;7000000;microempresarial
femenino;comercio;variedades;cabecera_san_antonio;2;80;5/06/2018;7800000;microempresarial
femenino;comercio;almacen_de_ropa_en;castilla;2;5;11/10/2016;3500000;microempresarial
masculino;industria;fabrica_de;la_floresta;3;12;21/04/2016;6890000;microempresarial
masculino;servicio;panaderia;cabecera_san_cristobal;2;60;7/07/2017;7300000;microempresarial
femenino;comercio;comidas_rapidas;san_pablo;2;1;5/03/2018;7800000;microempresarial
masculino;industria;fabrica_de;san_javier_no1;3;13;20/05/2019;6000000;microempresarial
femenino;comercio;miscelanea;robledo;3;7;5/09/2017;7300000;microempresarial
femenino;comercio;fabrica_de_alimentos;castilla;2;5;3/04/2018;3000000;microempresarial
femenino;industria;fabrica_de;san_javier_no1;1;13;24/09/2018;6000000;microempresarial
femenino;comercio;variedades;granizal;2;1;6/06/2018;7800000;microempresarial
femenino;servicio;comidas_rapidas;castilla;3;5;5/05/2016;6890000;microempresarial
masculino;industria;fabrica_de;la_francia;2;2;20/11/2018;7800000;microempresarial
femenino;servicio;peluqueria;san_javier_no1;1;13;15/06/2017;7370000;microempresarial
masculino;servicio;mantenimiento_en;castilla;3;5;1/02/2017;7200000;microempresarial
femenino;industria;fabrica_de;andalucia;2;2;11/07/2018;1500000;microempresarial
femenino;comercio;cafeteria;belen;2;16;20/10/2016;4130000;microempresarial
masculino;agropecuaria;sembrados;cabecera_san_cristobal;2;60;20/10/2017;7300000;microempresarial
femenino;comercio;tienda_de_helados;aranjuez;2;4;6/05/2019;6000000;microempresarial
femenino;comercio;peluqueria;manrique_central_no_2;2;3;1/03/2018;3000000;microempresarial
masculino;industria;ebanistaria;aranjuez;1;4;20/10/2017;7370000;microempresarial
femenino;comercio;tienda;buenos_aires;2;9;5/03/2019;6000000;microempresarial
femenino;comercio;almacen_de_ropa_en;la_francia;2;2;12/12/2017;6500000;microempresarial
masculino;comercio;variedades;san_javier_no1;3;13;21/02/2018;7377000;microempresarial
femenino;servicio;peluqueria;olaya_herrera;1;7;24/02/2017;7000000;microempresarial
femenino;comercio;variedades;robledo;2;7;15/06/2018;2000000;microempresarial
femenino;industria;fabrica_de;cabecera_san_cristobal;2;60;25/07/2018;2000000;microempresarial
femenino;servicio;cafe_e_internet;moravia;1;4;12/04/2018;2500000;microempresarial
masculino;servicio;barberia;robledo;3;7;14/09/2018;5500000;microempresarial
masculino;comercio;restaurante;san_javier_no1;2;13;21/09/2018;7800000;microempresarial
masculino;comercio;variedades;barrio_caicedo;3;9;5/05/2016;5000000;microempresarial
femenino;comercio;fabrica_de_calzado;villa_niza;1;2;13/02/2018;4000000;microempresarial
femenino;industria;fabrica_de;moravia;2;4;24/05/2018;5000000;microempresarial
femenino;comercio;tienda;santa_cruz;1;2;22/06/2018;7500000;microempresarial
femenino;comercio;comidas_rapidas;pedregal;3;6;11/04/2018;7000000;microempresarial
femenino;comercio;variedades;moravia;1;4;16/03/2016;6000000;microempresarial
masculino;comercio;tienda;13_de_noviembre;1;8;20/01/2017;6000000;microempresarial
masculino;servicio;cafe_e_internet;robledo;2;7;9/07/2018;6000000;microempresarial
femenino;industria;fabrica_de;boyaca;3;5;5/07/2017;7377000;microempresarial
femenino;comercio;distribuidora_de;belen;1;16;24/04/2019;7000000;microempresarial
masculino;servicio;lavanderia;san_javier_no2;1;13;28/03/2016;6000000;microempresarial
femenino;comercio;lavanderia;castilla;3;5;5/07/2018;7800000;microempresarial
femenino;servicio;fabrica_de_juegos;granizal;2;1;8/03/2018;2000000;microempresarial
masculino;servicio;recreativo_educativo;belen;3;16;16/09/2016;6890000;microempresarial
masculino;comercio;distribuidora_de;manrique_central_no_1;3;4;24/04/2018;5000000;microempresarial
femenino;industria;fabrica_de_calzado;santo_domingo_savio;1;1;19/05/2017;7300000;microempresarial
femenino;comercio;ferreteria;13_de_noviembre;1;8;1/03/2017;7377000;microempresarial
masculino;comercio;tienda;tejelo;3;5;12/09/2018;5000000;microempresarial
femenino;comercio;papeleria;villa_guadalupe;2;1;30/11/2016;6890000;microempresarial
femenino;comercio;variedades;boston;3;10;5/09/2018;7800000;microempresarial
femenino;industria;fabrica_de;robledo;1;7;22/01/2019;7800000;microempresarial
femenino;servicio;organización_y;cabecera_san_cristobal;2;60;11/05/2016;5000000;microempresarial
femenino;comercio;variedades;santo_domingo_savio;1;1;23/10/2017;4000000;microempresarial
masculino;comercio;tienda;belen;2;16;12/10/2017;7200000;microempresarial
masculino;comercio;restaurante;enciso;1;8;19/10/2016;4000000;microempresarial
femenino;comercio;variedades;calasanz;2;12;27/07/2017;5000000;microempresarial
femenino;comercio;fabrica_de_calzado;pedregal;3;6;3/10/2018;3500000;microempresarial
femenino;industria;fabrica_de;playon_de_los;1;2;6/05/2019;3750000;microempresarial
masculino;comercio;tienda;san_javier_no1;2;13;28/07/2017;6000000;microempresarial
femenino;industria;fabrica_de;buenos_aires;2;9;20/09/2018;7800000;microempresarial
femenino;industria;fabrica_de;robledo;2;7;22/02/2017;7000000;microempresarial
femenino;servicio;productos_de_belleza;cordoba;3;7;31/10/2017;23510000;empresarial_ed
femenino;industria;fabrica_de;20_de_julio;2;13;7/09/2016;3000000;microempresarial
masculino;industria;fabrica_de;campo_valdes_no_1;2;4;4/05/2018;1800000;microempresarial
masculino;comercio;distribuidora_de;villa_del_socorro;2;2;17/12/2018;1500000;microempresarial
femenino;servicio;peluqueria;campo_valdes_no_1;2;4;6/09/2017;7000000;microempresarial
femenino;comercio;peluqueria;robledo;1;7;30/05/2018;7000000;microempresarial
femenino;industria;fabrica_de;robledo;2;7;25/10/2016;5000000;microempresarial
femenino;comercio;papeleria;san_javier_no1;1;13;15/02/2018;6000000;microempresarial
femenino;comercio;tienda;manrique_central_no_1;3;4;28/06/2017;7377000;microempresarial
femenino;comercio;almacen_de_ropa_en;santo_domingo_savio;2;1;8/03/2018;3000000;microempresarial
femenino;comercio;comidas_rapidas;trinidad;3;15;22/11/2017;3000000;microempresarial
masculino;comercio;ferreteria;cabecera_san_cristobal;2;60;11/08/2016;3000000;microempresarial
femenino;comercio;restaurante;manrique_central_no_1;2;4;29/04/2019;3000000;microempresarial
femenino;comercio;almacen_de_ropa_en;belen;3;16;25/07/2018;5000000;microempresarial
femenino;servicio;variedades;la_america;2;12;11/07/2017;5000000;microempresarial
masculino;industria;fabrica_de;castilla;2;5;1/08/2018;7800000;microempresarial
masculino;servicio;variedades;girardot;3;5;7/07/2017;6000000;microempresarial
masculino;servicio;taller_de_mecanica;robledo;3;7;8/06/2017;20000000;empresarial_ed
masculino;comercio;variedades;buenos_aires;2;9;8/08/2017;5000000;microempresarial
femenino;servicio;comidas_rapidas;villa_guadalupe;2;1;20/05/2016;6890000;microempresarial
femenino;servicio;peluqueria;belen;2;16;12/07/2017;7000000;microempresarial
masculino;servicio;recreativo_educativo;aranjuez;3;4;17/05/2017;7377000;microempresarial
femenino;industria;fabrica_de;popular;2;1;17/04/2018;7800000;microempresarial
masculino;servicio;comidas_rapidas;doce_de_octubre_no1;2;6;18/07/2017;7370000;microempresarial
femenino;comercio;miscelanea;cabecera_san_antonio;3;80;17/02/2016;5000000;microempresarial
femenino;industria;fabrica_de;doce_de_octubre_no1;2;60;4/06/2019;7000000;microempresarial
masculino;industria;variedades;el_salvador;3;9;25/05/2018;7000000;microempresarial
masculino;comercio;almacen_de_ropa_en;juan_xxiii_la_quiebra;2;13;4/02/2019;8200000;microempresarial
femenino;industria;fabrica_de;belen;2;16;16/05/2018;7800000;microempresarial
masculino;comercio;almacen_de_ropa_en;belen;2;16;24/05/2017;5000000;microempresarial
femenino;industria;fabrica_de;belencito;2;13;18/10/2017;2800000;microempresarial
femenino;industria;fabrica_de;enciso;3;8;15/03/2019;8281160;microempresarial
femenino;comercio;variedades;playon_de_los;2;2;23/11/2016;4130000;microempresarial
masculino;comercio;deposito_de;robledo;2;7;6/02/2018;7800000;microempresarial
masculino;comercio;drogueria;campo_valdes_no_1;3;4;23/03/2018;7000000;microempresarial
femenino;comercio;almacen_de_ropa_en;manrique_central_no_1;2;4;6/04/2017;4000000;microempresarial
masculino;agropecuaria;sembrados;santa_elena_central;2;90;14/06/2017;14;agropecuaria
masculino;comercio;restaurante;la_colina;2;15;26/09/2017;7000000;microempresarial
masculino;comercio;variedades;versalles_no_1;2;3;3/07/2018;5000000;microempresarial
masculino;comercio;variedades;pedregal;3;6;26/10/2017;2000000;microempresarial
femenino;industria;fabrica_de;guayabal;3;15;5/12/2018;3000000;microempresarial
masculino;comercio;papeleria;robledo;3;7;11/08/2017;7377000;microempresarial
masculino;comercio;fabrica_de;san_javier_no1;2;13;13/09/2017;7370000;microempresarial
masculino;servicio;fabrica_de;robledo;2;7;26/07/2016;6890000;microempresarial
femenino;industria;fabrica_de;cordoba;3;7;7/02/2017;7300000;microempresarial
masculino;comercio;variedades;castilla;3;10;27/07/2018;4000000;microempresarial
femenino;servicio;peluqueria;la_floresta;3;12;8/09/2017;7000000;microempresarial
masculino;servicio;barberia;villatina;2;8;25/07/2017;7370000;microempresarial
femenino;industria;fabrica_de;trinidad;3;15;19/10/2017;7000000;microempresarial
femenino;servicio;peluqueria;la_america;3;12;15/03/2016;6890000;microempresarial
masculino;servicio;recreativo_educativo;pedregal;3;6;22/09/2016;6350000;microempresarial
femenino;comercio;tienda;robledo;2;7;11/05/2018;5000000;microempresarial
masculino;comercio;tienda;cabecera_san_cristobal;3;60;27/06/2019;8200000;microempresarial
femenino;comercio;variedades;castilla;2;5;15/05/2018;2000000;microempresarial
femenino;comercio;ferreteria;juan_xxiii_la_quiebra;2;13;25/06/2019;8000000;microempresarial
masculino;servicio;organización_y;boyaca;3;5;17/05/2018;15000000;empresarial_ed
femenino;servicio;peluqueria;moravia;2;4;15/02/2018;7800000;microempresarial
femenino;servicio;venta_de_lacteos;enciso;3;8;24/11/2016;5000000;microempresarial
masculino;servicio;comidas_rapidas;cabecera_san_cristobal;3;60;8/02/2018;7800000;microempresarial
masculino;industria;fabrica_de;san_javier_no1;2;13;6/04/2017;6000000;microempresarial
femenino;servicio;variedades;santo_domingo_savio;2;1;25/08/2016;6890000;microempresarial
femenino;comercio;comidas_rapidas;las_palmas;2;10;11/07/2017;7000000;microempresarial
femenino;comercio;tienda;san_javier_no1;1;13;23/03/2017;6000000;microempresarial
masculino;comercio;reciclaje;andalucia;2;2;8/03/2017;7377000;microempresarial
femenino;comercio;variedades;robledo;2;7;23/11/2016;5000000;microempresarial
femenino;comercio;almacen_de_ropa_en;picacho;1;6;7/12/2016;6800000;microempresarial
femenino;comercio;papeleria;manrique_central_no_1;2;4;5/09/2018;4000000;microempresarial
femenino;industria;fabrica_de;villa_hermosa;2;8;22/06/2018;7800000;microempresarial
femenino;industria;panaderia;villatina;2;8;16/02/2017;7000000;microempresarial
masculino;industria;fabrica_de;buenos_aires;2;9;11/07/2018;7800000;microempresarial
femenino;servicio;fabrica_de;santa_cruz;2;2;24/08/2017;4000000;microempresarial
masculino;comercio;tienda_de_helados;la_milagrosa;3;9;13/07/2018;4500000;microempresarial
masculino;industria;fabrica_de;manrique_central_no_1;2;4;6/07/2018;7000000;microempresarial
masculino;servicio;recreativo_educativo;santa_rosa_de_lima;2;13;12/12/2017;6000000;microempresarial
masculino;industria;ferreteria;manrique_central_no_1;2;4;4/04/2017;4500000;microempresarial
femenino;servicio;peluqueria;la_milagrosa;3;9;18/05/2018;7800000;microempresarial
femenino;comercio;peluqueria;enciso;2;8;28/01/2019;8280000;microempresarial
femenino;comercio;granero;barrio_caicedo;2;9;23/01/2019;8000000;microempresarial
masculino;servicio;fabrica_de;la_milagrosa;2;9;8/02/2017;7377000;microempresarial
femenino;comercio;fabrica_de;robledo;3;7;25/01/2018;7812000;microempresarial
femenino;comercio;almacen_de_ropa_en;cristo_rey;3;15;15/11/2016;4000000;microempresarial
femenino;industria;fabrica_de;moscu_no_1;1;2;26/04/2017;2500000;microempresarial
femenino;comercio;almacen_de_ropa_en;doce_de_octubre_no1;2;6;7/02/2018;7800000;microempresarial
femenino;industria;fabrica_de;doce_de_octubre_no1;1;6;17/07/2018;5000000;microempresarial
